id1	id2	hier1	hier2	distance
YLR403W	YHR064C	Middle	Target	130.871
YOR174W	YKR106W	Middle	Target	88.773
YDL005C	YHR048W	Middle	Target	59.097
YGL035C	YNL160W	Middle	Target	63.263
YPR086W	YLR324W	Middle	Target	134.411
YDR423C	YJL077C	Middle	Target	99.667
YJL127C	YFL053W	Middle	Target	60.513
YJL127C	YJL222W	Middle	Target	24.210
YDR310C	YOR385W	Middle	Target	77.555
YOR363C	YIL129C	Bottom	Target	60.770
YDR397C	YPR015C	Middle	Target	127.608
YIL131C	YPR018W	Top	Target	77.083
YMR182C	YOR273C	Bottom	Target	107.589
YEL009C	YHR214W	Middle	Target	101.017
YPR104C	YFL016C	Middle	Target	75.187
YEL009C	YBR203W	Middle	Target	111.846
YDR392W	YNL281W	Middle	Target	51.226
YBR182C	YBR053C	Bottom	Target	39.797
YDR253C	YPL019C	Middle	Target	103.082
YML007W	YNL144C	Middle	Target	105.052
YBR049C	YHL031C	Middle	Target	45.889
YPR104C	YLR185W	Middle	Target	146.089
YNL330C	YHR214C-B	Middle	Target	127.074
YGR252W	YIL051C	Middle	Target	73.785
YDL005C	YJR147W	Middle	Target	78.039
YIL131C	YDL085C-A	Top	Target	81.124
YDR392W	YJL088W	Middle	Target	107.096
YDL005C	YGR243W	Middle	Target	103.220
YIL101C	YBL054W	Middle	Bottom	36.357
YPR133C	YBR072W	Middle	Target	73.674
YDR259C	YNL233W	Middle	Target	77.339
YOR110W	YDR246W-A	Middle	Target	64.179
YGR116W	YMR251W	Middle	Target	64.046
YER159C	YML036W	Middle	Target	103.991
YDR463W	YBL084C	Middle	Target	102.646
YDR207C	YGL153W	Middle	Target	105.563
YGR116W	YJL159W	Middle	Target	83.237
YHL027W	YLR348C	Middle	Target	161.355
YIR018W	YJL019W	Middle	Target	32.775
YDL005C	YPL134C	Middle	Target	79.801
YMR037C	YLR157C	Middle	Target	132.144
YML099C	YDL148C	Bottom	Target	61.575
YOR110W	YOR027W	Middle	Target	46.854
YDR392W	YGR030C	Middle	Target	139.160
YML007W	YOR153W	Middle	Target	118.552
YDR392W	YKL060C	Middle	Target	88.539
YIR018W	YCR015C	Middle	Target	32.077
YPR086W	YPL006W	Middle	Target	66.338
YDL005C	YJR151C	Middle	Target	80.689
YOL148C	YPL014W	Middle	Target	96.772
YGR252W	YDR394W	Middle	Target	77.269
YNL216W	YER145C	Middle	Target	32.971
YBR049C	YNL287W	Middle	Target	105.665
YNL330C	YNL135C	Middle	Target	40.876
YGR252W	YLR108C	Middle	Target	53.404
YER159C	YMR251W-A	Middle	Target	76.470
YJL127C	YDR401W	Middle	Target	107.767
YHR206W	YKL037W	Middle	Target	101.405
YLR071C	YHR174W	Middle	Target	47.986
YOL148C	YBL032W	Middle	Target	102.676
YLR403W	YLR183C	Middle	Target	30.917
YNL068C	YBR115C	Middle	Target	90.692
YDR259C	YMR302C	Middle	Target	44.501
YLR403W	YDL063C	Middle	Target	152.928
YIR018W	YGL208W	Middle	Target	100.756
YER088C	YML107C	Bottom	Target	62.989
YPL254W	YHR094C	Middle	Target	36.302
YIL131C	YKL017C	Top	Target	80.010
YJL056C	YDR147W	Middle	Target	98.766
YPR065W	YIL111W	Bottom	Target	82.492
YGL073W	YBR187W	Middle	Target	61.374
YPR086W	YMR161W	Middle	Target	34.011
YLR403W	YPL269W	Middle	Target	99.739
YOR110W	YBR201W	Middle	Target	105.899
YOR110W	YPL008W	Middle	Target	93.319
YLR418C	YAR071W	Middle	Target	195.525
YGL073W	YML123C	Middle	Target	66.137
YGR252W	YBL017C	Middle	Target	87.799
YDL005C	YEL064C	Middle	Target	59.070
YLR403W	YKR092C	Middle	Target	175.538
YJL127C	YGL205W	Middle	Target	59.459
YIR018W	YML027W	Middle	Bottom	47.388
YPL075W	YER131W	Middle	Target	105.376
YCR065W	YFL014W	Bottom	Target	69.499
YLR403W	YPL172C	Middle	Target	109.863
YPL133C	YMR219W	Bottom	Target	37.462
YLR071C	YBR267W	Middle	Target	69.998
YJL127C	YNL237W	Middle	Target	41.833
YNL103W	YOR344C	Middle	Bottom	48.390
YDR259C	YCR068W	Middle	Target	107.495
YDL005C	YBR102C	Middle	Target	85.825
YDL170W	YMR247W-A	Middle	Target	78.576
YLR403W	YOL014W	Middle	Target	170.949
YDR392W	YMR316W	Middle	Target	53.442
YDR463W	YKR008W	Middle	Target	124.952
YOL145C	YBR123C	Bottom	Target	121.114
YPR133C	YJL125C	Middle	Target	109.994
YLR403W	YNL062C	Middle	Target	129.020
YBR049C	YNR050C	Middle	Target	104.368
YDL106C	YLL011W	Middle	Target	90.029
YDR392W	YGR027W-A	Middle	Target	139.227
YOR110W	YIL123W	Middle	Target	77.538
YIL101C	YOR307C	Middle	Target	78.560
YDR253C	YER019W	Middle	Target	114.587
YPR104C	YGR211W	Middle	Target	82.776
YIR018W	YIL037C	Middle	Target	35.983
YDR397C	YML017W	Middle	Target	132.658
YBR049C	YLR206W	Middle	Target	100.794
YLR176C	YER034W	Middle	Target	126.937
YLR403W	YOR003W	Middle	Target	176.833
YEL009C	YLR174W	Middle	Target	151.669
YLR451W	YOR225W	Middle	Target	132.087
YLR071C	YOR027W	Middle	Target	86.552
YML007W	YPR184W	Middle	Target	83.148
YDR259C	YPL240C	Middle	Target	54.880
YPL075W	YOR247W	Middle	Target	115.197
YBR049C	YLR352W	Middle	Target	109.953
YDL020C	YKR093W	Bottom	Target	49.134
YER159C	YLR258W	Middle	Target	88.817
YIR018W	YOR358W	Middle	Target	123.422
YNL068C	YCR005C	Middle	Target	84.572
YLR403W	YJL205C	Middle	Target	120.953
YOL148C	YER110C	Middle	Target	69.870
YIL131C	YBR262C	Top	Target	56.830
YGR104C	YMR074C	Middle	Target	94.816
YBR049C	YPL257W-A	Middle	Target	50.461
YOL004W	YHL048W	Middle	Target	53.008
YIL101C	YIL092W	Middle	Target	8.100
YNL236W	YDL128W	Middle	Target	52.306
YGL073W	YER117W	Middle	Target	27.712
YIR018W	YKR001C	Middle	Target	28.170
YDR392W	YNL246W	Middle	Target	68.141
YDR463W	YML036W	Middle	Target	112.040
YGL071W	YKL141W	Middle	Target	93.399
YDL170W	YOR274W	Middle	Target	62.708
YPL075W	YLR327C	Middle	Target	128.188
YCR084C	YPR196W	Middle	Target	77.917
YER111C	YDL234C	Middle	Target	56.080
YBR049C	YAR009C	Middle	Target	98.507
YFR034C	YHL015W	Bottom	Target	43.451
YLR403W	YKR019C	Middle	Target	165.331
YBR049C	YDL141W	Middle	Target	93.009
YDR463W	YMR071C	Middle	Target	79.777
YML007W	YJL136C	Middle	Target	97.132
YJL127C	YER019C-A	Middle	Target	44.069
YIL036W	YAR015W	Middle	Target	55.570
YDR253C	YEL046C	Middle	Target	123.374
YDR392W	YJR121W	Middle	Target	83.509
YGR252W	YCL010C	Middle	Target	119.981
YER159C	YAL034C	Middle	Target	103.387
YOR110W	YDR399W	Middle	Target	69.796
YIR018W	YGR222W	Middle	Target	113.724
YML007W	YDL234C	Middle	Target	95.126
YGR252W	YCR012W	Middle	Target	108.139
YDL005C	YER115C	Middle	Target	93.563
YIL131C	YOR023C	Top	Target	73.457
YIL101C	YGL098W	Middle	Target	38.584
YJL056C	YGR055W	Middle	Target	92.253
YNL330C	YDL191W	Middle	Target	50.982
YJL127C	YOR110W	Middle	Middle	64.848
YPR133C	YNL092W	Middle	Target	119.145
YGR252W	YOR289W	Middle	Target	64.151
YGL073W	YGR142W	Middle	Target	34.105
YBR049C	YBL052C	Middle	Target	24.660
YJL127C	YNL033W	Middle	Target	44.070
YGR252W	YCR054C	Middle	Target	70.720
YPR086W	YBR149W	Middle	Target	59.996
YBR049C	YGR078C	Middle	Target	45.695
YOL148C	YGL135W	Middle	Target	69.978
YDR448W	YPL250C	Middle	Target	63.305
YDR443C	YCL064C	Bottom	Target	116.461
YLR451W	YGR157W	Middle	Target	68.233
YBR081C	YJR009C	Top	Target	93.334
YLR403W	YER033C	Middle	Target	138.923
YIL036W	YLR452C	Middle	Target	142.423
YOR110W	YHR191C	Middle	Target	102.607
YBR049C	YKL190W	Middle	Target	93.808
YPR086W	YML120C	Middle	Target	22.970
YNL216W	tR(CCG)L	Middle	Target	135.391
YJL127C	YFR038W	Middle	Target	80.125
YIL101C	YKL093W	Middle	Target	69.079
YDR253C	YGR161C	Middle	Target	97.453
YOR110W	YKR082W	Middle	Target	66.576
YOR229W	YDR074W	Bottom	Target	89.582
YJL127C	YHR056W-A	Middle	Target	106.930
YGR252W	YBL034C	Middle	Target	75.704
YER028C	YBR054W	Bottom	Target	64.567
YCR084C	YPL015C	Middle	Target	48.132
YML007W	YPL092W	Middle	Target	74.474
YDL005C	YAL020C	Middle	Target	18.611
YIL131C	YJR068W	Top	Target	55.949
YDR463W	YOL016C	Middle	Target	114.012
YBR083W	YML045W-A	Middle	Target	48.270
YPL075W	YGR235C	Middle	Target	89.993
YPL254W	YGR234W	Middle	Target	59.744
YGL073W	YFR031C-A	Middle	Target	98.075
YJL127C	YOR127W	Middle	Target	74.100
YGR104C	YML042W	Middle	Target	76.929
YGL073W	YDR365W-A	Middle	Target	114.091
YPL075W	YDR382W	Middle	Target	95.618
YLR451W	YBL055C	Middle	Target	111.864
YDR259C	YBR084C-A	Middle	Target	79.904
YMR042W	YLR438W	Bottom	Target	151.082
YDR207C	YJL212C	Middle	Target	91.961
YFL031W	YOR382W	Bottom	Target	112.960
YDR463W	YHL023C	Middle	Target	128.492
YLR176C	YMR004W	Middle	Target	153.735
YJL127C	YBL006C	Middle	Target	84.480
YGR252W	YBR230C	Middle	Target	28.567
YDL020C	YFR006W	Bottom	Target	26.902
YML007W	YOL047C	Middle	Target	63.165
YNL216W	YDR365W-A	Middle	Target	85.464
YML007W	YHL035C	Middle	Target	29.641
YLR182W	YML045W	Bottom	Target	144.108
YGL035C	YBR050C	Middle	Target	61.512
YJL127C	YLR037C	Middle	Target	40.983
YJL127C	YLR344W	Middle	Target	140.567
YDR253C	YDR259C	Middle	Middle	9.024
YBR049C	YPL126W	Middle	Target	45.574
YDR259C	YNL041C	Middle	Target	116.339
YLR403W	YAL059W	Middle	Target	176.718
YLR071C	YOR101W	Middle	Target	105.601
YDR259C	YBR230C	Middle	Target	70.608
YER040W	YOR075W	Middle	Target	64.369
YPL075W	YMR239C	Middle	Target	55.100
YHR058C	YEL044W	Top	Target	88.417
YIL101C	YKR046C	Middle	Target	66.870
YJL127C	YDR501W	Middle	Target	89.954
YOR038C	YOR385W	Bottom	Target	84.227
YER159C	YMR191W	Middle	Target	91.356
YDR259C	YDL212W	Middle	Target	36.544
YPL254W	YLR035C-A	Middle	Target	108.503
YJL127C	YFL032W	Middle	Target	84.092
YIL101C	YGR213C	Middle	Target	53.707
YPL254W	YDR451C	Middle	Bottom	65.154
YER159C	YFR044C	Middle	Target	96.197
YOR110W	YGL129C	Middle	Target	74.737
YGR104C	YER150W	Middle	Target	59.937
YIL131C	YMR069W	Top	Target	84.507
YGR252W	YML100W-A	Middle	Target	76.727
YER159C	YOR289W	Middle	Target	38.039
YER161C	YAL060W	Bottom	Target	88.240
YDR123C	YBR166C	Middle	Target	75.676
YHL027W	YOL158C	Middle	Target	118.860
YDL005C	YCL036W	Middle	Target	33.326
YLR403W	YDL003W	Middle	Target	171.117
YIL101C	YMR251W-A	Middle	Target	75.236
YNL216W	YJL178C	Middle	Target	34.577
YNL216W	YPL136W	Middle	Target	68.800
YOR032C	YCR021C	Bottom	Target	70.271
YDR253C	YAL005C	Middle	Target	134.976
YKL032C	YOR032C	Middle	Bottom	34.567
YDR207C	YDR275W	Middle	Target	14.363
YML007W	YKR074W	Middle	Target	56.019
YDL005C	YKL179C	Middle	Target	89.239
YNL216W	YLR027C	Middle	Target	67.877
YMR016C	YIL011W	Middle	Target	36.883
YLR176C	YMR292W	Middle	Target	98.125
YEL009C	YJL169W	Middle	Target	95.992
YHR058C	YBR106W	Top	Target	33.297
YOL148C	YHR216W	Middle	Target	149.826
YDL170W	YOL117W	Middle	Target	48.903
YDR253C	YAL053W	Middle	Target	113.680
YDR213W	YOR010C	Middle	Target	102.786
YHR041C	YDL048C	Bottom	Target	58.145
YKL015W	YNL289W	Middle	Target	104.323
YLR176C	YLR370C	Middle	Target	29.121
YDL005C	YML063W	Middle	Target	58.774
YDR463W	YOR359W	Middle	Target	43.179
YOR174W	YJL035C	Middle	Target	83.974
YNL216W	YIR015W	Middle	Target	90.362
YBR049C	YIL002W-A	Middle	Target	77.417
YDR207C	YBR229C	Middle	Target	70.052
YOL004W	YHR053C	Middle	Target	72.625
YGR116W	YGL054C	Middle	Target	47.802
YPR086W	YOL038C-A	Middle	Target	60.890
YER161C	YLR162W	Bottom	Target	81.770
YER040W	YHR165C	Middle	Target	60.971
YLR071C	YBR070C	Middle	Target	44.945
YCR081W	YKL003C	Bottom	Target	60.463
YGR252W	YER064C	Middle	Target	57.807
YDR392W	YGR203W	Middle	Target	68.181
YDL170W	YMR283C	Middle	Target	67.882
YOR110W	YLR127C	Middle	Target	103.713
YOR174W	YOR011W	Middle	Target	94.854
YOL116W	YHR081W	Bottom	Target	91.911
YJL127C	YOR030W	Middle	Target	57.008
YDL005C	YDL215C	Middle	Target	88.825
YBR081C	YEL017C-A	Top	Target	85.105
YMR037C	YLR219W	Middle	Target	154.504
YLR014C	YHL021C	Bottom	Target	49.355
YIL036W	YOL052C-A	Middle	Target	74.311
YNL330C	YLR048W	Middle	Target	92.205
YGR116W	YOL025W	Middle	Target	98.138
YDR259C	YDR378C	Middle	Target	23.428
YPL075W	YDR524C	Middle	Target	97.185
YOR110W	YKL072W	Middle	Target	41.668
YGR252W	YMR119W	Middle	Target	83.683
YBR049C	YJR127C	Middle	Middle	67.944
YOR110W	YBL104C	Middle	Target	117.159
YIL101C	YDR210W	Middle	Target	83.584
YPL075W	YAL012W	Middle	Target	87.474
YPR086W	YMR304W	Middle	Target	56.871
YKR099W	YOR128C	Top	Target	63.826
YDL005C	YNR033W	Middle	Target	55.665
YOL148C	YGL008C	Middle	Target	93.592
YBR081C	YGR192C	Top	Target	35.371
YER159C	YJR073C	Middle	Target	61.134
YDR259C	YLL041C	Middle	Target	115.392
YER111C	YJL172W	Middle	Target	59.267
YDL005C	YMR095C	Middle	Target	79.092
YIR018W	YDR288W	Middle	Target	133.344
YHR084W	YNL051W	Middle	Target	87.556
YBR112C	YHR133C	Middle	Target	16.599
YDR392W	YPL017C	Middle	Target	125.562
YJR140C	YOR382W	Bottom	Target	56.350
YBR083W	YMR051C	Middle	Target	65.774
YLR403W	YAR033W	Middle	Target	194.979
YIL036W	YML123C	Middle	Target	70.222
YMR042W	YCR021C	Bottom	Target	59.667
YGR252W	YBR192W	Middle	Target	40.388
YDL005C	YLR246W	Middle	Target	169.010
YOR174W	YPL231W	Middle	Target	90.254
YDR423C	YMR301C	Middle	Target	40.294
YLR176C	YLR089C	Middle	Target	100.015
YKL112W	YBR238C	Middle	Target	97.177
YIL101C	YMR251W	Middle	Target	74.258
YIL036W	YLR287C-A	Middle	Target	139.084
YOL108C	YMR194C-B	Middle	Target	102.083
YMR037C	YGL089C	Middle	Target	102.459
YDR423C	YLR192C	Middle	Target	122.085
YPR086W	YMR022W	Middle	Target	35.127
YNL236W	YHR208W	Middle	Target	101.697
YDR253C	YDR010C	Middle	Target	94.518
YLR176C	YPR082C	Middle	Target	147.814
YDR397C	YGR161W-C	Middle	Target	111.399
YIL101C	YMR015C	Middle	Target	48.527
YBR112C	YDR171W	Middle	Target	77.363
YOR174W	YGL022W	Middle	Target	97.298
YDL170W	YIL004C	Middle	Target	113.670
YDL170W	YER010C	Middle	Target	117.548
YLR403W	YBR299W	Middle	Target	64.708
YLR176C	YLR268W	Middle	Target	14.530
YGR252W	YDR156W	Middle	Target	92.150
YDR253C	YPL177C	Middle	Bottom	50.207
YLR176C	YAL035W	Middle	Target	175.183
YHR058C	YGR220C	Top	Target	81.402
YPL075W	YKL216W	Middle	Target	74.398
YDR207C	YNL149C	Middle	Target	87.018
YJL127C	YMR276W	Middle	Target	96.007
YNL216W	YER041W	Middle	Target	47.546
YIL131C	YGL126W	Top	Target	20.220
YLR403W	YOL077C	Middle	Target	144.250
YGR104C	YHR190W	Middle	Target	24.916
YOR174W	YFL044C	Middle	Target	85.713
YNL216W	YIL155C	Middle	Target	70.620
YBR279W	YDR108W	Middle	Target	95.415
YJL127C	YBL106C	Middle	Target	77.160
YPR086W	YGR045C	Middle	Target	88.533
YPL248C	YLR406C	Bottom	Target	104.034
YLR403W	YJR118C	Middle	Target	133.013
YPR065W	YKL008C	Bottom	Target	58.113
YIL101C	YKL164C	Middle	Target	62.903
YIL101C	YGR079W	Middle	Target	43.097
YPR086W	YIL101C	Middle	Middle	61.746
YLR176C	YLR408C	Middle	Target	29.959
YIL101C	YJR036C	Middle	Target	46.360
YIL036W	YGR032W	Middle	Target	17.505
YNL330C	YML003W	Middle	Target	130.370
YPL254W	YMR046W-A	Middle	Target	63.191
YPL075W	YHR146W	Middle	Target	34.520
YIL036W	YGR001C	Middle	Target	27.377
YIL101C	YLR125W	Middle	Target	37.823
YER109C	YDL234C	Bottom	Target	49.942
YJL127C	YNL044W	Middle	Target	23.660
YKL032C	YOR372C	Middle	Target	113.989
YNL236W	YGR161C-C	Middle	Target	104.670
YGR252W	YPR074C	Middle	Target	95.939
YLR403W	YLR280C	Middle	Target	12.483
YDR259C	YBR009C	Middle	Target	120.630
YER159C	YER067W	Middle	Target	35.458
YBR049C	YNL126W	Middle	Target	92.715
YDR310C	YPR054W	Middle	Target	80.737
YDL170W	YGR188C	Middle	Target	99.137
YJL127C	YPL202C	Middle	Bottom	105.137
YLR071C	YOL081W	Middle	Target	73.561
YPL254W	YNL146W	Middle	Target	99.901
YPL075W	snR44	Middle	Target	135.840
YDL005C	YPL250C	Middle	Target	100.769
YLR403W	YMR187C	Middle	Target	115.346
YLR403W	YPR174C	Middle	Target	139.883
YDR259C	YKR101W	Middle	Target	78.720
YGR252W	YNR057C	Middle	Target	92.945
YJL127C	YPR022C	Middle	Target	93.736
YDR259C	YDL130W	Middle	Target	45.150
YDR310C	YJR025C	Middle	Target	137.678
YML007W	YKL016C	Middle	Target	27.228
YDL170W	YOR293W	Middle	Target	67.374
YIL101C	YGL220W	Middle	Target	51.475
YDL005C	YGL166W	Middle	Bottom	99.232
YLR176C	YLR389C	Middle	Target	27.799
YGL073W	YDR399W	Middle	Target	112.340
YDL005C	YGL002W	Middle	Target	27.786
YDL005C	YJR104C	Middle	Target	62.173
YLR403W	YDR304C	Middle	Target	115.123
YLR403W	YDR121W	Middle	Target	149.533
YDR207C	YJL106W	Middle	Target	92.594
YIL036W	YJR045C	Middle	Target	74.823
YLR176C	YDR145W	Middle	Target	138.215
YPL075W	YGR253C	Middle	Target	92.109
YIL101C	YML023C	Middle	Target	56.798
YHR058C	YOR106W	Top	Target	106.038
YIL131C	YOL042W	Top	Target	65.145
YPL075W	YNL180C	Middle	Target	87.741
YNL103W	YJL210W	Middle	Target	8.229
YJL127C	YMR300C	Middle	Target	90.019
YPL139C	YPR128C	Bottom	Target	46.604
YOR174W	YBR145W	Middle	Target	93.579
YER111C	YMR250W	Middle	Target	67.750
YNL199C	YAL060W	Middle	Target	52.054
YNL216W	YHR156C	Middle	Target	92.640
YLR071C	YDR037W	Middle	Target	81.540
YER159C	YOL032W	Middle	Target	82.338
YNL236W	YKL096W	Middle	Target	46.069
YLR451W	YBR214W	Middle	Target	66.262
YNL330C	YOL155C	Middle	Target	71.016
YDR392W	YBL006C	Middle	Target	139.436
YJR127C	YOL127W	Middle	Target	33.101
YIL036W	YDR453C	Middle	Target	118.274
YIL101C	YNL289W	Middle	Target	66.246
YPR086W	YBR139W	Middle	Target	66.360
YIR018W	YOR109W	Middle	Target	101.932
YIL131C	YJR004C	Top	Target	70.444
YNL068C	YDR508C	Middle	Target	84.364
YDR463W	YIL101C	Middle	Middle	84.720
YBR083W	YER138C	Middle	Target	64.606
YJL127C	YFL061W	Middle	Target	63.965
YNL216W	YOL127W	Middle	Target	6.313
YHR206W	YIL005W	Middle	Target	87.306
YJR127C	YMR002W	Middle	Target	61.309
YGR252W	YLR264C-A	Middle	Target	66.126
YKL112W	YCL040W	Middle	Target	94.571
YDL170W	YNL279W	Middle	Target	55.547
YJR140C	YIL124W	Bottom	Target	49.862
YDL170W	YBR038W	Middle	Target	112.524
YER159C	YBR082C	Middle	Target	63.940
YPR086W	YKR066C	Middle	Target	47.504
YDR259C	YDR366C	Middle	Target	29.631
YDR253C	YNL241C	Middle	Target	71.890
YBR049C	YGL156W	Middle	Target	81.650
YGR252W	YJL115W	Middle	Target	75.157
YBR081C	YOL086C	Top	Target	67.797
YOL004W	YMR120C	Middle	Target	91.442
YGL073W	YNL209W	Middle	Target	70.965
YML007W	YAL025C	Middle	Target	30.894
YNL216W	YDR321W	Middle	Target	81.314
YDR392W	YLR377C	Middle	Target	120.295
YIL101C	YEL046C	Middle	Target	44.394
YCL058W-A	YGR166W	Bottom	Target	81.020
YLR176C	YHL048C-A	Middle	Target	145.844
YIL036W	YLR304C	Middle	Target	140.140
YDR207C	YLR312W-A	Middle	Target	129.040
YLR403W	YBR142W	Middle	Target	87.690
YIL101C	YDR516C	Middle	Target	84.541
YJL127C	YOL138C	Middle	Target	33.089
YIR018W	YIL073C	Middle	Target	56.666
YGL073W	YLR339C	Middle	Target	100.929
YER028C	YGR271W	Bottom	Target	86.054
YJL127C	YBR184W	Middle	Target	95.983
YIL101C	YAL019W	Middle	Target	66.688
YJL127C	YGL103W	Middle	Target	34.628
YLR223C	YGR085C	Middle	Target	81.360
YHR206W	YOR365C	Middle	Target	90.262
YOR363C	YDL208W	Bottom	Target	48.287
YIL101C	YOL070C	Middle	Target	54.145
YKR099W	YBR093C	Top	Target	79.717
YOR028C	YBR090C	Middle	Target	90.042
YPR104C	YKR013W	Middle	Target	64.778
YIL101C	YFL059W	Middle	Target	45.973
YDL106C	YHR005C-A	Middle	Target	85.308
YIL101C	YNL313C	Middle	Target	83.366
YBR049C	YDR316W-B	Middle	Target	98.583
YIL036W	YLR149C	Middle	Target	72.417
YDL005C	YIL108W	Middle	Target	62.398
YEL009C	YGL262W	Middle	Target	97.663
YPL075W	YOL111C	Middle	Target	100.641
YJL127C	YDR042C	Middle	Target	105.564
YDL005C	YLL039C	Middle	Target	47.784
YGR252W	YDR508C	Middle	Target	65.799
YDR253C	YHL037C	Middle	Target	99.207
YDR259C	YLR189C	Middle	Target	135.389
YGR252W	YJL095W	Middle	Target	83.549
YPL075W	YLR349W	Middle	Target	134.048
YDR259C	YGL006W	Middle	Target	129.686
YER169W	YIR037W	Middle	Target	78.495
YER159C	YDL146W	Middle	Target	78.878
YDR253C	YEL072W	Middle	Target	114.284
YMR037C	YDR451C	Middle	Bottom	89.375
YDR392W	YHR215W	Middle	Target	134.183
YIL101C	YOR066W	Middle	Target	58.771
YOR028C	YIL045W	Middle	Target	71.824
YML007W	YMR061W	Middle	Target	66.048
YCR081W	YKL060C	Bottom	Target	71.322
YDL005C	YDR380W	Middle	Target	130.072
YLR403W	YAL044C	Middle	Target	188.771
YOL004W	YIL123W	Middle	Target	68.712
YIL036W	YDL075W	Middle	Target	98.003
YGL073W	YLR180W	Middle	Target	86.642
YOR110W	YLR251W	Middle	Target	155.162
YNL103W	YDR096W	Middle	Target	89.649
YLR223C	YDR385W	Middle	Target	121.142
YCR084C	YPR009W	Middle	Target	52.339
YDL005C	YLR219W	Middle	Target	163.504
YDR253C	YJR127C	Middle	Middle	69.119
YDR463W	YPL265W	Middle	Target	74.658
YGR252W	YGR264C	Middle	Target	12.278
YHR058C	YMR179W	Top	Target	44.282
YKL185W	YIL161W	Middle	Target	106.832
YNL236W	YMR307W	Middle	Target	64.157
YNL068C	YDR380W	Middle	Target	99.654
YDR259C	YMR026C	Middle	Target	86.569
YML007W	YLR417W	Middle	Target	173.720
YGL166W	YNL160W	Bottom	Target	41.253
YPR086W	YBL049W	Middle	Target	71.461
YLR403W	YER150W	Middle	Target	97.101
YIR018W	YDR309C	Middle	Target	142.085
YLR176C	YMR269W	Middle	Target	103.815
YDR448W	YCR012W	Middle	Target	128.864
YML007W	YKL088W	Middle	Target	73.419
YLR403W	YGR108W	Middle	Target	86.133
YDR392W	YJR105W	Middle	Target	87.409
YDL005C	YOR336W	Middle	Target	132.285
YNL103W	YIL055C	Middle	Target	74.974
YJL056C	YML100W	Middle	Target	86.864
YMR182C	YOR034C	Bottom	Target	88.230
YGR116W	YER104W	Middle	Target	44.018
YDL170W	YMR321C	Middle	Target	72.466
YPR133C	YDL007W	Middle	Target	73.101
YOR110W	YGR247W	Middle	Target	83.946
YNL027W	YPL014W	Bottom	Target	60.146
YLR403W	YIR008C	Middle	Target	174.712
YHL027W	YKL096W	Middle	Target	83.350
YKL015W	YBL016W	Middle	Target	35.930
YIL101C	YPL200W	Middle	Target	66.170
YIL101C	YHR190W	Middle	Target	48.168
YGR116W	YPR074C	Middle	Target	87.890
YIL131C	YAR002C-A	Top	Target	92.484
YIR018W	YER018C	Middle	Target	31.412
YJL127C	YLR355C	Middle	Target	140.848
YPR086W	YER058W	Middle	Target	91.635
YNL236W	YCR072C	Middle	Target	100.163
YJL127C	YNL160W	Middle	Target	34.680
YML007W	YOR289W	Middle	Target	124.348
YEL009C	YGR269W	Middle	Target	113.514
YIL101C	YOR156C	Middle	Target	88.282
YOR174W	YMR027W	Middle	Target	89.138
YGR252W	YBR205W	Middle	Target	39.565
YIL101C	YNR046W	Middle	Target	61.130
YNL103W	YLR241W	Middle	Target	120.485
YPL075W	YOL088C	Middle	Target	84.313
YNL216W	YJR064W	Middle	Target	33.297
YPR086W	YER080W	Middle	Target	88.676
YNL236W	YML040W	Middle	Target	92.391
YDR463W	YML007C-A	Middle	Target	131.007
YPL254W	YDR098C-A	Middle	Target	62.959
YDL005C	YLR245C	Middle	Target	169.247
YJL127C	YPR041W	Middle	Target	99.418
YKR099W	YER055C	Top	Target	83.421
YJL127C	YLL047W	Middle	Target	42.925
YML007W	YLR347C	Middle	Target	169.113
YNL216W	YJL107C	Middle	Target	22.518
YJL127C	YGL104C	Middle	Target	35.865
